date,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Sub_metering_4,Month,Weekday,WeekOfYear,Median_active_power,Lagged_active_power,median_residual
2008-11-04,1562.3159999999993,121.47599999999984,240.80244444444438,6699.400000000022,0.0,6214.0,4106.0,15718.599999999988,11,1,45,2052.2380000000003,847.5999999999988,-489.92200000000093
2008-11-05,3134.929999999997,257.82000000000016,239.48077083333342,13304.400000000007,7597.0,10409.0,8362.0,25880.833333333336,11,2,45,1842.4980000000014,1562.3159999999993,1292.4319999999957
2008-11-06,1588.4379999999999,181.46800000000007,240.3902152777782,6806.400000000012,1033.0,430.0,6734.0,18276.966666666678,11,3,45,1588.4379999999999,3134.929999999997,0.0
2008-11-07,1619.1840000000007,109.98800000000007,239.75178472222282,6846.600000000009,1032.0,389.0,10421.0,15144.399999999996,11,4,45,1673.9300000000005,1588.4379999999999,-54.74599999999987
2008-11-08,1733.1380000000006,133.16800000000006,239.30802777777802,7350.800000000008,1114.0,3271.0,6069.0,18431.633333333328,11,5,45,1961.1140000000005,1619.1840000000007,-227.97599999999989
2008-11-09,2578.537999999999,210.9460000000008,238.45406944444468,10974.2,6301.0,661.0,14348.0,21665.63333333329,11,6,45,1967.308,1733.1380000000006,611.2299999999991
2008-11-10,2122.1379999999976,155.62200000000038,239.612576388889,8990.000000000051,1223.0,355.0,10383.0,23407.966666666627,11,0,46,1569.7160000000008,2578.537999999999,552.4219999999968
2008-11-11,2455.9499999999994,128.0799999999997,239.8786944444447,10343.999999999996,2475.0,2288.0,14651.0,21518.500000000025,11,1,46,2052.2380000000003,2122.1379999999976,403.7119999999991
2008-11-12,2189.6639999999993,158.96800000000047,240.39106944444407,9142.399999999996,1066.0,2713.0,9467.0,23248.40000000002,11,2,46,1842.4980000000014,2455.9499999999994,347.1659999999979
2008-11-13,1238.4599999999996,125.42399999999995,241.59792361111116,5223.199999999973,0.0,338.0,6315.0,13987.999999999984,11,3,46,1588.4379999999999,2189.6639999999993,-349.9780000000003
2008-11-14,1621.7379999999982,127.8939999999999,241.0218194444444,6848.000000000006,2092.0,325.0,9929.0,14682.96666666667,11,4,46,1673.9300000000005,1238.4599999999996,-52.19200000000228
2008-11-15,3031.628000000001,165.15999999999997,238.63411805555543,12907.000000000027,3952.0,3799.0,15635.0,27141.133333333368,11,5,46,1961.1140000000005,1621.7379999999982,1070.5140000000006
2008-11-16,2365.432000000003,163.13000000000017,240.49413888888844,9963.400000000003,4791.0,1829.0,8945.0,23858.866666666698,11,6,46,1967.308,3031.628000000001,398.124000000003
2008-11-17,1523.6360000000006,118.87400000000031,241.13493055555548,6353.3999999999605,0.0,378.0,10590.0,14425.933333333338,11,0,47,1569.7160000000008,2365.432000000003,-46.080000000000155
2008-11-18,1749.0499999999965,139.2820000000001,239.90204166666646,7404.199999999982,1079.0,369.0,11204.0,16498.833333333307,11,1,47,2052.2380000000003,1523.6360000000006,-303.18800000000374
2008-11-19,1840.2379999999991,166.45200000000003,240.53961805555528,7794.600000000008,1737.0,3026.0,8704.0,17203.633333333342,11,2,47,1842.4980000000014,1749.0499999999965,-2.2600000000022646
2008-11-20,1692.3360000000002,121.19200000000015,239.8181180555556,7177.600000000015,1034.0,347.0,7732.0,19092.600000000006,11,3,47,1588.4379999999999,1840.2379999999991,103.89800000000037
2008-11-21,1673.9300000000005,127.55400000000013,239.92833333333286,7123.0,1039.0,348.0,10396.0,16115.833333333312,11,4,47,1673.9300000000005,1692.3360000000002,0.0
2008-11-22,1711.367999999999,124.86799999999941,239.7318124999997,7271.399999999998,1093.0,882.0,8320.0,18227.799999999992,11,5,47,1961.1140000000005,1673.9300000000005,-249.74600000000146
2008-11-23,3406.735999999999,207.00199999999973,239.1509166666666,14469.399999999958,3631.0,8824.0,10290.0,34033.93333333328,11,6,47,1967.308,1711.367999999999,1439.427999999999
2008-11-24,3212.9980000000005,121.61799999999981,240.35948611111098,13371.000000000013,1063.0,510.0,13378.0,38598.96666666668,11,0,48,1569.7160000000008,3406.735999999999,1643.2819999999997
2008-11-25,2702.849999999999,150.56400000000014,240.93060416666646,11266.399999999976,3010.0,345.0,10471.0,31221.5,11,1,48,2052.2380000000003,3212.9980000000005,650.6119999999987
2008-11-26,1515.954,119.99599999999992,242.40089583333352,6273.199999999986,909.0,304.0,10002.0,14050.900000000029,11,2,48,1842.4980000000014,2702.849999999999,-326.54400000000146
2008-11-27,2362.217999999998,126.21800000000015,241.44001388888915,9851.199999999997,2491.0,330.0,12440.0,24109.300000000043,11,3,48,1588.4379999999999,1515.954,773.7799999999982
2008-11-28,1885.9640000000009,128.42600000000007,243.0665138888892,7789.799999999978,1113.0,295.0,11361.0,18663.733333333334,11,4,48,1673.9300000000005,2362.217999999998,212.03400000000033
2008-11-29,2434.667999999998,166.5100000000003,241.24075694444429,10157.199999999984,5268.0,2392.0,12386.0,20531.8,11,5,48,1961.1140000000005,1885.9640000000009,473.55399999999736
2008-11-30,2401.388,170.90399999999946,242.3745624999998,10016.000000000013,1161.0,3481.0,11474.0,23907.133333333306,11,6,48,1967.308,2434.667999999998,434.0799999999999
2008-12-01,1616.5380000000055,118.678,243.44584027777734,6852.199999999992,1085.0,309.0,9013.0,16535.30000000001,12,0,49,1833.1549999999997,2401.388,-216.61699999999428
2008-12-02,1793.4440000000018,145.9079999999997,243.37936805555603,7509.799999999997,0.0,304.0,11343.0,18243.73333333332,12,1,49,1971.6300000000017,1616.5380000000055,-178.18599999999992
2008-12-03,1755.163999999998,124.72199999999994,243.38372916666626,7300.200000000006,1137.0,302.0,9664.0,18149.733333333348,12,2,49,2031.486999999999,1793.4440000000018,-276.323000000001
2008-12-04,1738.6379999999986,113.99000000000008,243.46313888888864,7234.200000000007,1085.0,281.0,11314.0,16297.3,12,3,49,1847.746,1755.163999999998,-109.10800000000154
2008-12-05,2058.618000000001,120.02600000000004,242.97590972222253,8593.400000000005,831.0,310.0,9852.0,23317.299999999974,12,4,49,1928.46,1738.6379999999986,130.1580000000008
2008-12-06,2523.835999999993,188.14400000000043,241.1365625,10595.999999999969,4005.0,5749.0,9048.0,23261.93333333333,12,5,49,2437.7989999999963,2058.618000000001,86.03699999999662
2008-12-07,2466.7400000000025,180.22400000000027,242.23854166666683,10306.599999999979,3294.0,310.0,13627.0,23881.333333333285,12,6,49,2437.8940000000007,2523.835999999993,28.846000000001823
2008-12-08,1868.635999999998,120.78199999999993,243.7316180555557,7751.799999999989,1117.0,296.0,13256.0,16474.93333333331,12,0,50,1833.1549999999997,2466.7400000000025,35.480999999998176
2008-12-09,2003.144,132.51600000000013,243.55565277777745,8290.999999999993,1985.0,2553.0,12886.0,15961.733333333314,12,1,50,1971.6300000000017,1868.635999999998,31.513999999998305
2008-12-10,2214.206,146.13999999999962,243.3996597222226,9152.599999999957,1128.0,4144.0,12140.0,19491.433333333334,12,2,50,2031.486999999999,2003.144,182.7190000000012
2008-12-11,1432.5220000000031,114.91599999999984,243.4183611111113,5935.60000000003,1160.0,273.0,7979.0,14463.366666666689,12,3,50,1847.746,2214.206,-415.223999999997
2008-12-12,1815.5340000000006,139.34200000000013,243.04302083333354,7519.199999999981,1157.0,255.0,12154.0,16692.89999999997,12,4,50,1928.46,1432.5220000000031,-112.92599999999948
2008-12-13,1825.5739999999976,163.27799999999962,241.5385486111112,7663.399999999998,2186.0,261.0,9271.0,18708.233333333344,12,5,50,2437.7989999999963,1815.5340000000006,-612.2249999999988
2008-12-14,2002.1200000000024,164.01400000000058,241.62279861111114,8469.399999999998,3742.0,2497.0,5415.0,21714.66666666669,12,6,50,2437.8940000000007,1825.5739999999976,-435.7739999999983
2008-12-15,1795.4499999999996,113.74399999999977,243.039201388889,7475.0,1178.0,252.0,9668.0,18826.16666666666,12,0,51,1833.1549999999997,2002.1200000000024,-37.705000000000155
2008-12-16,1797.0899999999988,114.59799999999979,243.8799027777775,7477.400000000002,0.0,253.0,11334.0,18364.49999999998,12,1,51,1971.6300000000017,1795.4499999999996,-174.54000000000292
2008-12-17,2098.785999999998,136.21600000000026,243.31351388888882,8755.600000000008,4251.0,284.0,10813.0,19631.766666666674,12,2,51,2031.486999999999,1797.0899999999988,67.29899999999884
2008-12-18,1736.9399999999966,118.06999999999996,242.85906249999957,7184.599999999955,1125.0,258.0,11293.0,16273.000000000022,12,3,51,1847.746,2098.785999999998,-110.80600000000345
2008-12-19,1882.112,132.15400000000014,241.8661736111113,7891.400000000021,1538.0,296.0,11773.0,17761.533333333377,12,4,51,1928.46,1736.9399999999966,-46.347999999999956
2008-12-20,2242.7719999999977,160.69000000000014,242.56686805555532,9354.399999999952,1132.0,6479.0,12819.0,16949.53333333337,12,5,51,2437.7989999999963,1882.112,-195.02699999999868
2008-12-21,2643.61,135.072,241.7200833333334,11034.200000000012,1099.0,9189.0,14816.0,18956.16666666666,12,6,51,2437.8940000000007,2242.7719999999977,205.71599999999944
2008-12-22,2015.808,124.8700000000002,241.86449305555539,8434.200000000004,2157.0,391.0,10433.0,20615.80000000001,12,0,52,1833.1549999999997,2643.61,182.65300000000025
2008-12-23,1798.0879999999993,151.0799999999996,241.7705486111108,7560.999999999992,2666.0,2115.0,8326.0,16861.13333333333,12,1,52,1971.6300000000017,2015.808,-173.54200000000242
2008-12-24,1269.6380000000026,115.31799999999993,243.96062499999994,5232.400000000022,0.0,364.0,9981.0,10815.633333333315,12,2,52,2031.486999999999,1798.0879999999993,-761.8489999999963
2008-12-25,1061.1179999999997,116.88199999999996,243.23306249999973,4375.600000000027,0.0,285.0,3598.0,13802.3,12,3,52,1847.746,1269.6380000000026,-786.6280000000004
2008-12-26,1223.7319999999993,124.22199999999985,244.35365972222218,5041.000000000024,1121.0,279.0,7796.0,11199.533333333326,12,4,52,1928.46,1061.1179999999997,-704.7280000000007
2008-12-27,2972.163999999997,118.1319999999999,243.3118958333333,12141.799999999956,0.0,244.0,12209.0,37083.06666666662,12,5,52,2437.7989999999963,1223.7319999999993,534.3650000000007
2008-12-28,1570.6420000000005,112.24799999999998,244.5603819444444,6364.799999999993,1953.0,217.0,5291.0,18716.36666666665,12,6,52,2437.8940000000007,2972.163999999997,-867.2520000000002
2008-12-29,555.2779999999997,91.63800000000002,244.9547569444442,2273.600000000013,0.0,218.0,2480.0,6556.633333333349,12,0,1,1833.1549999999997,1570.6420000000005,-1277.877
2008-12-30,1195.2379999999982,113.20599999999949,244.63816666666665,4898.600000000004,0.0,245.0,7145.0,12530.63333333335,12,1,1,1971.6300000000017,555.2779999999997,-776.3920000000035
2008-12-31,1964.188,129.27200000000005,243.2966180555553,8190.199999999973,2975.0,246.0,11860.0,17655.46666666665,12,2,1,2031.486999999999,1195.2379999999982,-67.29899999999884
2009-01-01,1406.6919999999998,112.66799999999992,242.83606250000042,5975.800000000014,765.0,3845.0,2803.0,16031.866666666667,1,3,1,1707.2319999999986,1964.188,-300.5399999999988
2009-01-02,2327.510000000003,204.7299999999996,242.7048888888887,9702.399999999972,2417.0,6018.0,11841.0,18515.833333333365,1,4,1,1984.7869999999996,1406.6919999999998,342.72300000000337
2009-01-03,1913.496000000004,174.91200000000026,243.68145833333287,7964.400000000021,6440.0,328.0,10439.0,14684.599999999982,1,5,1,2268.835000000002,2327.510000000003,-355.3389999999979
2009-01-04,1939.993999999999,167.3380000000003,244.82243055555548,8111.7999999999865,1457.0,5251.0,3245.0,22380.233333333348,1,6,1,2381.765999999999,1913.496000000004,-441.77200000000016
2009-01-05,1604.0000000000025,128.93800000000022,244.83077777777734,6676.1999999999525,1247.0,322.0,8650.0,16514.333333333365,1,0,2,1881.0980000000013,1939.993999999999,-277.0979999999988
2009-01-06,1689.8619999999994,115.55599999999995,245.09266666666687,6961.000000000029,0.0,254.0,12462.0,15448.3666666667,1,1,2,2019.673000000001,1604.0000000000025,-329.8110000000015
2009-01-07,2080.272000000002,141.5040000000001,246.04063888888882,8563.400000000025,2687.0,3820.0,9979.0,18185.19999999997,1,2,2,2038.0340000000015,1689.8619999999994,42.23800000000074
2009-01-08,1633.2700000000018,124.37399999999987,245.35073611111088,6797.7999999999865,2773.0,299.0,10075.0,14074.166666666672,1,3,2,1707.2319999999986,2080.272000000002,-73.9619999999968
2009-01-09,1788.7019999999989,115.57199999999992,244.62240972222253,7462.200000000006,1802.0,272.0,9285.0,18452.69999999998,1,4,2,1984.7869999999996,1633.2700000000018,-196.08500000000072
2009-01-10,2102.9480000000017,161.73400000000038,244.12048611111103,8767.999999999998,2828.0,4288.0,12539.0,15394.133333333351,1,5,2,2268.835000000002,1788.7019999999989,-165.88700000000017
2009-01-11,1975.9880000000014,143.24000000000004,245.5315486111112,8301.199999999975,4521.0,5301.0,5887.0,17224.13333333333,1,6,2,2381.765999999999,2102.9480000000017,-405.77799999999775
2009-01-12,1589.2779999999989,112.42799999999993,245.5270694444446,6499.99999999996,0.0,261.0,12147.0,14079.966666666674,1,0,3,1881.0980000000013,1975.9880000000014,-291.82000000000244
2009-01-13,2182.600000000003,134.14199999999997,244.45834027777786,9006.200000000043,1140.0,329.0,16194.0,18713.666666666657,1,1,3,2019.673000000001,1589.2779999999989,162.92700000000218
2009-01-14,1779.0780000000045,120.83799999999997,244.60775000000007,7350.600000000019,2277.0,333.0,10319.0,16722.300000000043,1,2,3,2038.0340000000015,2182.600000000003,-258.95599999999695
2009-01-15,1564.0679999999984,115.54599999999986,243.02127777777847,6509.599999999976,2731.0,390.0,9561.0,13385.800000000014,1,3,3,1707.2319999999986,1779.0780000000045,-143.16400000000021
2009-01-16,2766.5539999999987,179.92000000000016,242.56897222222167,11578.4,5811.0,3158.0,15220.0,21920.233333333344,1,4,3,1984.7869999999996,1564.0679999999984,781.7669999999991
2009-01-17,3317.8200000000043,164.54400000000064,241.6315416666663,13793.600000000022,2477.0,3154.0,15322.0,34343.999999999985,1,5,3,2268.835000000002,2766.5539999999987,1048.9850000000024
2009-01-18,3154.194000000003,209.8400000000006,242.6440833333331,13201.39999999999,5649.0,6701.0,12727.0,27492.89999999995,1,6,3,2381.765999999999,3317.8200000000043,772.428000000004
2009-01-19,1699.8659999999998,119.2739999999999,243.126173611111,7091.199999999968,1118.0,376.0,10279.0,16558.100000000006,1,0,4,1881.0980000000013,3154.194000000003,-181.23200000000156
2009-01-20,1738.0279999999998,133.87999999999997,243.39985416666653,7170.799999999989,0.0,282.0,13727.0,14958.133333333344,1,1,4,2019.673000000001,1699.8659999999998,-281.6450000000011
2009-01-21,1739.433999999999,128.0439999999999,244.10518750000043,7189.799999999986,1148.0,2159.0,9830.0,15853.566666666658,1,2,4,2038.0340000000015,1738.0279999999998,-298.6000000000024
2009-01-22,1237.3559999999961,115.6000000000001,244.00635416666657,5169.5999999999985,0.0,341.0,8246.0,12035.599999999995,1,3,4,1707.2319999999986,1739.433999999999,-469.8760000000025
2009-01-23,1910.5359999999987,126.2979999999998,242.76895138888904,7964.4,2078.0,295.0,12146.0,17323.26666666667,1,4,4,1984.7869999999996,1237.3559999999961,-74.25100000000089
2009-01-24,2200.77,169.9740000000002,243.25075694444496,9203.19999999998,5096.0,4492.0,8322.0,18769.49999999998,1,5,4,2268.835000000002,1910.5359999999987,-68.06500000000187
2009-01-25,2843.6639999999957,147.7660000000002,242.54399305555543,11737.999999999984,3971.0,5960.0,11213.0,26250.4,1,6,4,2381.765999999999,2200.77,461.8979999999965
2009-01-26,1674.4720000000025,113.2759999999998,243.2002708333333,6961.60000000003,1121.0,348.0,9821.0,16617.866666666643,1,0,5,1881.0980000000013,2843.6639999999957,-206.62599999999884
2009-01-27,1425.0300000000007,135.63600000000002,243.9376041666667,6001.799999999997,896.0,278.0,6608.0,15968.500000000024,1,1,5,2019.673000000001,1674.4720000000025,-594.6430000000003
2009-01-28,2721.7339999999967,116.02000000000014,243.0322222222221,11276.599999999993,2301.0,6949.0,14285.0,21827.23333333336,1,2,5,2038.0340000000015,1425.0300000000007,683.6999999999953
2009-01-29,1573.6980000000015,104.30599999999973,243.3628472222216,6526.999999999979,0.0,294.0,8996.0,16938.300000000007,1,3,5,1707.2319999999986,2721.7339999999967,-133.53399999999715
2009-01-30,2059.0380000000005,120.0939999999998,244.2898333333333,8521.79999999998,1622.0,280.0,12147.0,20268.30000000001,1,4,5,1984.7869999999996,1573.6980000000015,74.25100000000089
2009-01-31,3312.8519999999994,238.71199999999985,242.47138194444403,13871.799999999996,8278.0,6575.0,15309.0,25052.19999999998,1,5,5,2268.835000000002,2059.0380000000005,1044.0169999999976
2009-02-01,1944.46,169.48600000000005,244.7185277777779,8138.599999999979,4048.0,639.0,8182.0,19538.66666666665,2,6,5,2014.5140000000008,3312.8519999999994,-70.05400000000077
2009-02-02,1603.3,106.58799999999985,244.87482638888864,6596.799999999975,1159.0,232.0,10915.0,14415.666666666672,2,0,6,1668.6479999999992,1944.46,-65.34799999999927
2009-02-03,1868.3900000000006,123.00999999999979,244.30272222222285,7695.2000000000135,703.0,878.0,14984.0,14574.833333333345,2,1,6,1833.072999999998,1603.3,35.31700000000251
2009-02-04,2460.924000000004,151.60400000000024,244.68669444444492,10139.60000000001,871.0,6961.0,15960.0,17223.400000000023,2,2,6,2000.7189999999991,1868.3900000000006,460.20500000000493
2009-02-05,1649.0880000000002,122.18799999999969,243.85506250000026,6857.999999999986,1104.0,264.0,12987.0,13129.799999999988,2,3,6,1705.1220000000012,2460.924000000004,-56.034000000001015
2009-02-06,2048.3959999999975,126.87199999999979,243.28893055555525,8527.200000000004,1165.0,273.0,11716.0,20985.933333333334,2,4,6,1880.736,1649.0880000000002,167.65999999999735
2009-02-07,3131.5359999999955,184.64400000000026,242.05092361111062,13076.59999999998,6822.0,4483.0,17873.0,23014.26666666668,2,5,6,2218.8830000000025,2048.3959999999975,912.652999999993
2009-02-08,2182.8659999999923,134.01999999999987,243.3545694444445,9114.600000000006,5341.0,259.0,15174.0,15607.100000000004,2,6,6,2014.5140000000008,3131.5359999999955,168.35199999999145
2009-02-09,1706.6379999999976,134.60800000000023,243.32198611111139,7150.399999999998,1063.0,228.0,9375.0,17777.966666666667,2,0,7,1668.6479999999992,2182.8659999999923,37.98999999999842
2009-02-10,1943.8220000000024,115.83200000000004,243.1577708333337,8041.200000000003,1128.0,263.0,12339.0,18667.033333333347,2,1,7,1833.072999999998,1706.6379999999976,110.74900000000434
2009-02-11,2639.390000000003,239.3620000000001,242.09756249999995,11133.000000000016,2985.0,10477.0,12195.0,18332.833333333325,2,2,7,2000.7189999999991,1943.8220000000024,638.6710000000039
2009-02-12,1968.6599999999976,119.28399999999985,242.91152777777802,8182.999999999989,1109.0,299.0,17724.0,13679.000000000002,2,3,7,1705.1220000000012,2639.390000000003,263.5379999999964
2009-02-13,1690.0219999999988,109.18599999999977,241.69333333333321,7044.199999999992,1100.0,254.0,11554.0,15259.033333333364,2,4,7,1880.736,1968.6599999999976,-190.7140000000013
2009-02-14,2335.490000000004,118.93199999999986,241.95448611111084,9688.799999999994,2283.0,3256.0,18545.0,14840.833333333321,2,5,7,2218.8830000000025,1690.0219999999988,116.60700000000134
2009-02-15,1586.0319999999945,114.02200000000013,242.84393749999992,6482.00000000001,2465.0,226.0,5234.0,18508.8666666666,2,6,7,2014.5140000000008,2335.490000000004,-428.48200000000634
2009-02-16,1318.993999999997,111.80599999999971,242.1430069444441,5512.600000000016,0.0,261.0,7037.0,14685.233333333324,2,0,8,1668.6479999999992,1586.0319999999945,-349.65400000000227
2009-02-17,801.8379999999989,117.96600000000004,242.1788888888892,3345.3999999999605,0.0,292.0,3925.0,9146.96666666667,2,1,8,1833.072999999998,1318.993999999997,-1031.2349999999992
2009-02-18,826.4499999999989,113.06400000000002,242.23109722222202,3392.3999999999864,0.0,297.0,5471.0,8006.166666666658,2,2,8,2000.7189999999991,801.8379999999989,-1174.2690000000002
2009-02-19,737.2679999999987,99.3779999999996,241.54959027777758,3040.599999999961,1046.0,262.0,1796.0,9183.800000000025,2,3,8,1705.1220000000012,826.4499999999989,-967.8540000000025
2009-02-20,1880.736,147.03599999999975,240.19070833333345,7970.40000000003,2897.0,293.0,8768.0,19387.6,2,4,8,1880.736,737.2679999999987,0.0
2009-02-21,1316.1839999999988,155.40200000000013,240.95434027777839,5481.600000000025,2111.0,262.0,3983.0,15580.399999999983,2,5,8,2218.8830000000025,1880.736,-902.6990000000037
2009-02-22,2238.4779999999987,175.828,241.3163055555551,9409.999999999987,3816.0,8576.0,7133.0,17782.96666666666,2,6,8,2014.5140000000008,1316.1839999999988,223.9639999999979
2009-02-23,2733.656,129.8000000000001,241.24088194444457,11337.200000000024,1212.0,3744.0,12471.0,28133.933333333385,2,0,9,1668.6479999999992,2238.4779999999987,1065.0080000000007
2009-02-24,1783.144000000002,123.34599999999956,240.88792361111092,7441.4,0.0,1602.0,14512.0,13605.066666666675,2,1,9,1833.072999999998,2733.656,-49.928999999995995
2009-02-25,1169.8440000000012,113.06999999999981,241.20196527777776,4914.000000000006,1092.0,274.0,7359.0,10772.4,2,2,9,2000.7189999999991,1783.144000000002,-830.874999999998
2009-02-26,1156.8519999999985,112.59999999999992,240.7323680555555,4842.800000000004,0.0,268.0,6841.0,12171.866666666672,2,3,9,1705.1220000000012,1169.8440000000012,-548.2700000000027
2009-02-27,2028.9180000000015,202.11599999999993,240.9656875000001,8500.999999999985,1154.0,246.0,14831.0,17584.300000000007,2,4,9,1880.736,1156.8519999999985,148.18200000000138
2009-02-28,1630.7499999999973,212.58799999999985,242.3972777777776,6961.400000000005,1145.0,5358.0,8006.0,12670.166666666682,2,5,9,2218.8830000000025,2028.9180000000015,-588.1330000000053
2009-03-01,2467.946000000003,189.11200000000042,242.14294444444457,10393.40000000002,11178.0,2740.0,8834.0,18380.43333333332,3,6,9,2016.3810000000012,1630.7499999999973,451.5650000000019
2009-03-02,1477.4419999999998,135.3639999999999,242.24184722222228,6337.599999999979,1560.0,310.0,6684.0,16070.033333333362,3,0,10,1618.6860000000006,2467.946000000003,-141.24400000000082
2009-03-03,1848.9519999999984,127.9039999999997,242.89735416666664,7699.799999999997,1159.0,268.0,13024.0,16364.866666666652,3,1,10,1822.8219999999992,1477.4419999999998,26.1299999999992
2009-03-04,1842.1299999999994,129.43399999999966,242.38448611111139,7772.00000000001,2214.0,2570.0,8393.0,17525.166666666628,3,2,10,1842.1299999999994,1848.9519999999984,0.0
2009-03-05,1441.8120000000006,112.46200000000013,241.679604166666,6124.800000000007,0.0,271.0,9094.0,14665.200000000012,3,3,10,1562.6820000000016,1842.1299999999994,-120.87000000000103
2009-03-06,1783.4739999999967,128.95600000000022,240.7933124999993,7579.600000000012,1144.0,265.0,12056.0,16259.566666666655,3,4,10,1651.2839999999976,1441.8120000000006,132.18999999999915
2009-03-07,1696.4659999999994,149.8660000000003,242.4716458333329,7107.800000000023,1055.0,811.0,12113.0,14295.433333333356,3,5,10,2040.8030000000012,1783.4739999999967,-344.3370000000018
2009-03-08,2357.165999999998,194.18600000000026,242.15979166666642,9909.799999999988,7253.0,5260.0,12691.0,14082.100000000004,3,6,10,2016.3810000000012,1696.4659999999994,340.78499999999667
2009-03-09,1685.5559999999973,136.04000000000016,242.48230555555526,7062.400000000015,2001.0,369.0,10336.0,15386.599999999982,3,0,11,1618.6860000000006,2357.165999999998,66.86999999999671
2009-03-10,1836.2100000000016,114.90199999999984,241.82843750000043,7690.6000000000095,0.0,281.0,11610.0,18712.500000000033,3,1,11,1822.8219999999992,1685.5559999999973,13.388000000002421
2009-03-11,2405.903999999997,137.24399999999997,241.8211736111109,10119.800000000008,3476.0,7288.0,10737.0,18597.40000000005,3,2,11,1842.1299999999994,1836.2100000000016,563.7739999999974
2009-03-12,1887.26,134.7720000000001,241.9984236111108,7859.400000000005,0.0,364.0,13655.0,17435.33333333334,3,3,11,1562.6820000000016,2405.903999999997,324.5779999999984
2009-03-13,1445.5199999999998,138.68400000000008,242.757305555556,6006.799999999976,1082.0,311.0,10466.0,12232.999999999995,3,4,11,1651.2839999999976,1887.26,-205.76399999999785
2009-03-14,2149.0279999999984,155.25000000000006,242.1788055555557,8908.000000000013,2196.0,280.0,18036.0,15305.133333333333,3,5,11,2040.8030000000012,1445.5199999999998,108.22499999999718
2009-03-15,1942.0620000000015,177.75200000000027,241.7711111111108,8202.599999999993,3478.0,5152.0,8353.0,15384.700000000008,3,6,11,2016.3810000000012,2149.0279999999984,-74.31899999999973
2009-03-16,1336.0339999999992,119.40599999999976,242.40956944444443,5542.799999999983,0.0,306.0,9273.0,12688.233333333324,3,0,12,1618.6860000000006,1942.0620000000015,-282.6520000000014
2009-03-17,1931.9099999999994,234.992,241.95642361111126,8134.999999999985,1110.0,3952.0,12320.0,14816.499999999995,3,1,12,1822.8219999999992,1336.0339999999992,109.08800000000019
2009-03-18,1450.6799999999967,121.9059999999997,242.8406180555557,6020.800000000018,1123.0,375.0,12101.0,10578.999999999982,3,2,12,1842.1299999999994,1931.9099999999994,-391.4500000000028
2009-03-19,1191.5319999999988,116.41199999999981,242.7762777777776,4931.799999999987,0.0,314.0,9458.0,10086.866666666674,3,3,12,1562.6820000000016,1450.6799999999967,-371.1500000000028
2009-03-20,1463.9060000000009,130.03799999999987,242.91648611111145,6073.599999999969,1083.0,308.0,10618.0,12389.433333333334,3,4,12,1651.2839999999976,1191.5319999999988,-187.37799999999675
2009-03-21,1930.0219999999972,197.65600000000012,242.58272222222183,8167.400000000002,5420.0,682.0,10266.0,15799.033333333333,3,5,12,2040.8030000000012,1463.9060000000009,-110.78100000000404
2009-03-22,1689.1699999999994,130.27999999999992,241.52761111111104,7128.800000000026,2017.0,3778.0,9015.0,13342.83333333336,3,6,12,2016.3810000000012,1930.0219999999972,-327.21100000000183
2009-03-23,1296.45,120.12199999999966,242.053652777778,5456.7999999999765,1078.0,310.0,5999.0,14220.499999999976,3,0,13,1618.6860000000006,1689.1699999999994,-322.23600000000056
2009-03-24,1661.7119999999993,146.836,242.48409722222215,7047.800000000002,1710.0,352.0,10149.0,15484.20000000001,3,1,13,1822.8219999999992,1296.45,-161.1099999999999
2009-03-25,1838.7740000000006,194.0360000000001,243.11306250000038,7708.400000000006,2780.0,3315.0,10287.0,14264.233333333328,3,2,13,1842.1299999999994,1661.7119999999993,-3.3559999999988577
2009-03-26,1211.0040000000024,119.74999999999972,242.9357569444442,5042.399999999995,0.0,312.0,8596.0,11275.400000000007,3,3,13,1562.6820000000016,1838.7740000000006,-351.6779999999992
2009-03-27,1713.9259999999977,181.07400000000013,242.62864583333342,7221.800000000002,1103.0,526.0,9947.0,16989.4333333333,3,4,13,1651.2839999999976,1211.0040000000024,62.64200000000005
2009-03-28,2260.975999999996,276.69999999999993,242.1356180555556,9508.800000000016,4527.0,327.0,12225.0,20603.933333333316,3,5,13,2040.8030000000012,1713.9259999999977,220.17299999999477
2009-03-29,2216.650000000002,137.09400000000022,242.54856944444424,9242.400000000018,1611.0,4024.0,9502.0,21807.166666666664,3,6,13,2016.3810000000012,2260.975999999996,200.2690000000007
2009-03-30,1477.4519999999998,131.32399999999978,242.7285208333336,6198.800000000008,1085.0,295.0,9901.0,13343.199999999993,3,0,14,1618.6860000000006,2216.650000000002,-141.23400000000083
2009-03-31,1823.4819999999984,137.98799999999991,242.167902777778,7645.000000000001,2202.0,2711.0,12958.0,12520.366666666678,3,1,14,1822.8219999999992,1477.4519999999998,0.6599999999991724
2009-04-01,1641.1399999999933,143.04799999999975,242.9060347222223,6923.400000000002,2807.0,2364.0,7309.0,14872.33333333334,4,2,14,1492.6309999999985,1823.4819999999984,148.50899999999478
2009-04-02,1644.3340000000032,124.76199999999969,242.2396388888891,6856.400000000016,1128.0,324.0,13500.0,12453.566666666662,4,3,14,1469.3250000000007,1641.1399999999933,175.00900000000252
